chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,59,解释性方法分类,yes,1,not_found,,,,,,,,,,,,,,,machine learning workflow feature engineering model training evaluation diagram trustworthy AI data security privacy fairness explainability workflow | 机器学习流程 特征工程 模型训练 评估 示意图 解释性方法分类 | SVM KNN trustworthy AI data security privacy fairness explainability workflow diagram,算法流程,flowchart,解释性方法分类的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,60,线性模型的解释,yes,1,not_found,,,,,,,,,,,,,,,materials microstructure recognition microscopy image trustworthy AI data security privacy fairness explainability workflow | 材料显微组织识别 图像 线性模型的解释 | microstructure SEM EBSD trustworthy AI data security privacy fairness explainability workflow diagram,材料组织,microscopy,线性模型的解释的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,61,决策树路径解释,yes,1,not_found,,,,,,,,,,,,,,,machine learning workflow feature engineering model training evaluation diagram trustworthy AI data security privacy fairness explainability workflow | 机器学习流程 特征工程 模型训练 评估 示意图 决策树路径解释 | SVM KNN trustworthy AI data security privacy fairness explainability workflow diagram,算法流程,flowchart,决策树路径解释的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,62,置换特征重要性,yes,1,not_found,,,,,,,,,,,,,,,trustworthy AI data security privacy fairness explainability workflow 置换特征重要性 concept diagram open educational resource | 可信AI 数据安全 综合应用 置换特征重要性 教学示意图 | trustworthy AI data security privacy fairness explainability workflow concept diagram diagram,概念示意,schematic,置换特征重要性的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,63,Python示例：置换特征重要性,yes,1,not_found,,,,,,,,,,,,,,,materials microstructure recognition microscopy image trustworthy AI data security privacy fairness explainability workflow | 材料显微组织识别 图像 Python示例：置换特征重要性 | microstructure SEM EBSD trustworthy AI data security privacy fairness explainability workflow diagram,材料组织,microscopy,Python示例：置换特征重要性的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,64,部分依赖图 PDP,yes,1,not_found,,,,,,,,,,,,,,,trustworthy AI data security privacy fairness explainability workflow 部分依赖图 PDP concept diagram open educational resource | 可信AI 数据安全 综合应用 部分依赖图 PDP 教学示意图 | trustworthy AI data security privacy fairness explainability workflow concept diagram diagram,概念示意,schematic,部分依赖图 PDP的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,65,PDP的使用边界,yes,1,not_found,,,,,,,,,,,,,,,trustworthy AI data security privacy fairness explainability workflow PDP的使用边界 concept diagram open educational resource | 可信AI 数据安全 综合应用 PDP的使用边界 教学示意图 | trustworthy AI data security privacy fairness explainability workflow concept diagram diagram,概念示意,schematic,PDP的使用边界的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,66,SHAP思想简介,yes,1,not_found,,,,,,,,,,,,,,,trustworthy AI framework data privacy fairness explainability robustness diagram trustworthy AI data security privacy fairness explainability workflow | 可信AI 数据安全 隐私 公平性 可解释性 示意图 SHAP思想简介 | 可信AI trustworthy AI data security privacy fairness explainability workflow diagram,安全合规案例,schematic,SHAP思想简介的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,67,反事实解释,yes,1,not_found,,,,,,,,,,,,,,,materials microstructure recognition microscopy image trustworthy AI data security privacy fairness explainability workflow | 材料显微组织识别 图像 反事实解释 | microstructure SEM EBSD trustworthy AI data security privacy fairness explainability workflow diagram,材料组织,microscopy,反事实解释的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,68,视觉模型解释：Grad-CAM直观思想,yes,1,not_found,,,,,,,,,,,,,,,materials microstructure recognition microscopy image trustworthy AI data security privacy fairness explainability workflow | 材料显微组织识别 图像 视觉模型解释：Grad-CAM直观思想 | microstructure SEM EBSD trustworthy AI data security privacy fairness explainability workflow diagram,材料组织,microscopy,视觉模型解释：Grad-CAM直观思想的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,69,10.4.2 模型可信度评价维度,yes,1,not_found,,,,,,,,,,,,,,,trustworthy AI framework data privacy fairness explainability robustness diagram trustworthy AI data security privacy fairness explainability workflow | 可信AI 数据安全 隐私 公平性 可解释性 示意图 10.4.2 模型可信度评价维度 | 可信AI trustworthy AI data security privacy fairness explainability workflow diagram,安全合规案例,schematic,10.4.2 模型可信度评价维度的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,70,回归任务误差指标,yes,1,not_found,,,,,,,,,,,,,,,machine learning workflow feature engineering model training evaluation diagram trustworthy AI data security privacy fairness explainability workflow | 机器学习流程 特征工程 模型训练 评估 示意图 回归任务误差指标 | SVM KNN trustworthy AI data security privacy fairness explainability workflow diagram,算法流程,flowchart,回归任务误差指标的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,71,校准：概率是否可信,yes,1,not_found,,,,,,,,,,,,,,,Bayes theorem diagram probability prior posterior likelihood trustworthy AI data security privacy fairness explainability workflow | 贝叶斯定理 先验 后验 概率图示 校准：概率是否可信 | Bayes trustworthy AI data security privacy fairness explainability workflow diagram,算法流程,algorithm_diagram,校准：概率是否可信的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,73,外推风险：材料AI的核心风险,yes,1,not_found,,,,,,,,,,,,,,,trustworthy AI data security privacy fairness explainability workflow 外推风险：材料AI的核心风险 concept diagram open educational resource | 可信AI 数据安全 综合应用 外推风险：材料AI的核心风险 教学示意图 | trustworthy AI data security privacy fairness explainability workflow concept diagram diagram,概念示意,schematic,外推风险：材料AI的核心风险的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,75,稳健性评价,yes,1,not_found,,,,,,,,,,,,,,,machine learning workflow feature engineering model training evaluation diagram trustworthy AI data security privacy fairness explainability workflow | 机器学习流程 特征工程 模型训练 评估 示意图 稳健性评价 | SVM KNN trustworthy AI data security privacy fairness explainability workflow diagram,算法流程,flowchart,稳健性评价的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,76,模型卡 Model Card,yes,1,not_found,,,,,,,,,,,,,,,machine learning workflow feature engineering model training evaluation diagram trustworthy AI data security privacy fairness explainability workflow | 机器学习流程 特征工程 模型训练 评估 示意图 模型卡 Model Card | SVM KNN trustworthy AI data security privacy fairness explainability workflow diagram,算法流程,flowchart,模型卡 Model Card的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,78,可信度评价报告框架,yes,1,not_found,,,,,,,,,,,,,,,trustworthy AI data security privacy fairness explainability workflow 可信度评价报告框架 concept diagram open educational resource | 可信AI 数据安全 综合应用 可信度评价报告框架 教学示意图 | trustworthy AI data security privacy fairness explainability workflow concept diagram diagram,概念示意,schematic,可信度评价报告框架的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,79,10.5 综合案例：材料性能预测、材料知识库或贝叶斯优化项目,yes,1,not_found,,,,,,,,,,,,,,,Bayes theorem diagram probability prior posterior likelihood trustworthy AI data security privacy fairness explainability workflow | 贝叶斯定理 先验 后验 概率图示 10.5 综合案例：材料性能预测、材料知识库或贝叶斯优化项目 | Bayes trustworthy AI data security privacy fairness explainability workflow diagram,算法流程,algorithm_diagram,10.5 综合案例：材料性能预测、材料知识库或贝叶斯优化项目的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,80,综合项目A：材料性能预测,yes,1,not_found,,,,,,,,,,,,,,,machine learning workflow feature engineering model training evaluation diagram trustworthy AI data security privacy fairness explainability workflow | 机器学习流程 特征工程 模型训练 评估 示意图 综合项目A：材料性能预测 | SVM KNN trustworthy AI data security privacy fairness explainability workflow diagram,算法流程,flowchart,综合项目A：材料性能预测的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
